id,filename,expansion,cardname,txt
2971,VO_Mirror_Male_Mirror_MirrorTurn3_03,한여름 밤의 카라잔,마법 거울,넌 아니야 이 노인네야
2972,VO_Mirror_Male_Mirror_MirrorTurn5_02,한여름 밤의 카라잔,마법 거울,네파리우스 아 검은바위산에서 탈탈 털린 그 녀석
2973,VO_Mirror_Male_Mirror_MirrorWellPlayedResponse_01,한여름 밤의 카라잔,마법 거울,당연한 말씀
2974,VO_Moroes_Male_Human_AranTurn1_01,한여름 밤의 카라잔,모로스,이 분은 괴팍한 유령 아란입니다
2975,VO_Moroes_Male_Human_AranTurn9_04,한여름 밤의 카라잔,모로스,식사를 마친 용족들이 이젠 멀록들을 잡아먹으려 하는군요 메디브 님을 어서 모셔와야 합니다
2976,VO_Moroes_Male_Human_AranWin_01,한여름 밤의 카라잔,모로스,차원문은 다음 방에 있습니다 아직 시간이 있습니다
2977,VO_Moroes_Male_Human_ChessBossCoin_01,한여름 밤의 카라잔,모로스,하 메디브 님께서 또 체스말을 밖에 꺼내두셨군요 이건 좀 난감하겠습니다만
2978,VO_Moroes_Male_Human_ChessForfeit_02,한여름 밤의 카라잔,모로스,체스말이 모두 떨어졌군요 이번 판은 포기하셔야겠습니다
2979,VO_Moroes_Male_Human_ChessTurn1_03,한여름 밤의 카라잔,모로스,체스말들은 손님의 턴이 끝날 때 자동으로 공격할겁니다
2980,VO_Moroes_Male_Human_ChessTurn3_01,한여름 밤의 카라잔,모로스,상대방의 말 사이에 있는 체스말들은 양쪽을 모두 공격한답니다
2981,VO_Moroes_Male_Human_ChessTurn5_01,한여름 밤의 카라잔,모로스,체스말의 위치에 신경을 쓴다면 승리할 수 있을겁니다
2982,VO_Moroes_Male_Human_ChessTurn7_01,한여름 밤의 카라잔,모로스,다른 손님들이 바깥에서 줄을 서고 있습니다 오페라 극장에 거의 도착했지만 서둘러야겠군요
2983,VO_Moroes_Male_Human_ChessTurn7_02,한여름 밤의 카라잔,모로스,체스말이 떨어지기 시작했군요 모든 말을 잃으면 패하게 됩니다
2984,VO_Moroes_Male_Human_CroneTurn5_02,한여름 밤의 카라잔,모로스,청지기 이그젝큐투스 님께서 아래층에 도착하셨습니다 너무 일찍 오셨다고 말씀드릴까요
2985,VO_Moroes_Male_Human_CroneWin_01,한여름 밤의 카라잔,모로스,마침내 주인님을 쫓을 수 있겠군요
2986,VO_Moroes_Male_Human_CuratorBossCoin_01,한여름 밤의 카라잔,모로스,전시관리인이 박물관을 어지럽히고 있군요 어서 막아야 합니다
2987,VO_Moroes_Male_Human_CuratorTurn3_01,한여름 밤의 카라잔,모로스,전시관리인이 혼란에 빠졌습니다 전시물을 모두 풀어주기 전에 막아야 합니다
2988,VO_Moroes_Male_Human_CuratorWin_01,한여름 밤의 카라잔,모로스,여길 이렇게 손보면 됐습니다 새 것처럼 멀쩡하군요
2989,VO_Moroes_Male_Human_EndWing1_01,한여름 밤의 카라잔,모로스,훌륭하군요 오페라 극장은 저 계단 위에 있습니다 반즈가 우릴 안내해 줄겁니다
2990,VO_Moroes_Male_Human_FinalAltBossCoin_01,한여름 밤의 카라잔,모로스,해냈습니다 차원문을 열고 어서 주인님을 모셔옵시다
2991,VO_Moroes_Male_Human_FinalAltTurn5_01,한여름 밤의 카라잔,모로스,차원문이 너무 많군요 여기 안에는 뭐가 있을까
2992,VO_Moroes_Male_Human_FinalMaidenTurn1_01,한여름 밤의 카라잔,모로스,이거 죄송합니다 한 번만 더 시도하면 맞출 수 있을 것 같습니다
2993,VO_Moroes_Male_Human_FinalMaidenTurn7_03,한여름 밤의 카라잔,모로스,아 이건 촉수가 가득한 세상으로 향하는 것이군요 큰일날 뻔 했습니다
2994,VO_Moroes_Male_Human_FinalNazraTurn7_02,한여름 밤의 카라잔,모로스,제가 다른 차원문을 여는 동안 저 오크를 막아주십시오
2995,VO_Moroes_Male_Human_FinalSecondSequence_01,한여름 밤의 카라잔,모로스,고생하셨습니다 이제 이걸 사용해보죠
2996,VO_Moroes_Male_Human_FinalThirdSequence_01,한여름 밤의 카라잔,모로스,이 차원문이 틀림없습니다
2997,VO_Moroes_Male_Human_FinalTurn1_02,한여름 밤의 카라잔,모로스,이런 이 차원문이 아니군요 다른 차원문을 알아볼테니 저 오크를 상대해 주시겠습니까
2998,VO_Moroes_Male_Human_IllhoofKilrekResponse_01,한여름 밤의 카라잔,모로스,무엇을 소환하려는 걸까요
2999,VO_Moroes_Male_Human_JulianneTurn5_01,한여름 밤의 카라잔,모로스,반즈 우릴 보내주게나 파티가 시작하기 전에 메디브 님을 구해야 한다네
3000,VO_Moroes_Male_Human_JulianneTurn9_02,한여름 밤의 카라잔,모로스,일리단이 도착했군요 아직 우린 준비가 안됐건만
3001,VO_Moroes_Male_Human_MedivhSkinResponse_01,한여름 밤의 카라잔,모로스,메디브 님을 따라한 변장이라 꽤 훌륭하군요
3002,VO_Moroes_Male_Human_MirrorBossCoin_01,한여름 밤의 카라잔,모로스,메디브 님께선 마법을 부여한 이 거울에게 손님들을 칭찬하라고 말씀하셨죠 하지만 주인님이 없으니 이젠
3003,VO_Moroes_Male_Human_MirrorTurn3_01,한여름 밤의 카라잔,모로스,흠
3004,VO_Moroes_Male_Human_MirrorTurn5_01,한여름 밤의 카라잔,모로스,네파리우스 님께서 곧 오실텐데 어떤 반응을 보이실지 벌써부터 두렵군요
3005,VO_Moroes_Male_Human_MirrorWin_02,한여름 밤의 카라잔,모로스,훌륭합니다 조금만 더 가면 오페라 극장에 도착할겁니다
3006,VO_Moroes_Male_Human_NetherspiteBossCoin_01,한여름 밤의 카라잔,모로스,황천의 원령은 카라잔의 모든 차원문을 지배합니다 그의 힘을 이용해야 합니다
3007,VO_Moroes_Male_Human_NetherspiteTurn1_01,한여름 밤의 카라잔,모로스,저 광선들이 황천의 원령에게 힘을 주고 있습니다 하수인으로 저것들을 막으십시오
3008,VO_Moroes_Male_Human_NetherspiteTurn5_01,한여름 밤의 카라잔,모로스,그러면 어서 메디브 님께서 계신 차원문을 알려주십시오
3009,VO_Moroes_Male_Human_NetherspiteTurn7_01,한여름 밤의 카라잔,모로스,서둘러야 합니다 손님들이 서재의 고서들을 마나샘에 던지고 있다고 합니다
3010,VO_Moroes_Male_Human_NetherspiteWin_01,한여름 밤의 카라잔,모로스,잘 하셨습니다 이제 이걸 어떻게 조절하는지 알아내야 하는데
3011,VO_Moroes_Male_Human_NightbaneTurn3_01,한여름 밤의 카라잔,모로스,전시관리인이여 우린 메디브 님을 구해야 하네
3012,VO_Moroes_Male_Human_NightbaneTurn7_01,한여름 밤의 카라잔,모로스,탐험가 연맹이 도착 리노 그 식기들을 제자리에 두십시오
3013,VO_Moroes_Male_Human_PrologueTurn11_01,한여름 밤의 카라잔,모로스,서재를 불태우지도 않았죠
3014,VO_Moroes_Male_Human_PrologueTurn5_03,한여름 밤의 카라잔,모로스,주인님 반즈가 메디바들을 준비시키고 있습니다
3015,VO_Moroes_Male_Human_PrologueTurn7_01,한여름 밤의 카라잔,모로스,밖을 보셨습니까 주인님 초대받고 싶어하는 공격대 우두머리들이 한가득입니다
3016,VO_Moroes_Male_Human_PrologueTurn9_02,한여름 밤의 카라잔,모로스,주인님 멀록들은 풍선을 보면 기겁할겁니다 저번 주를 떠올려 보십시오
3017,VO_Moroes_Male_Human_PrologueWin_02,한여름 밤의 카라잔,모로스,정말 난처한 상황이군요
3018,VO_Moroes_Male_Human_SilverwareBossCoin_01,한여름 밤의 카라잔,모로스,메디브 님이 없으면 탑을 통제할 수 없습니다
3019,VO_Moroes_Male_Human_SilverwareResponse_01,한여름 밤의 카라잔,모로스,저건 꽤 비싼거였는데
3020,VO_Moroes_Male_Human_SilverwareTurn3_02,한여름 밤의 카라잔,모로스,식기들이 일사분란하게 움직이고 있습니다 이거 포위된 것 같군요
3021,VO_Moroes_Male_Human_SilverwareWin_01,한여름 밤의 카라잔,모로스,이거 참 난장판이 되었군요
3022,VO_Moroes_Male_Human_SilverwareWin_03,한여름 밤의 카라잔,모로스,누군가 이 난장판을 정리해야겠군요
3023,VO_Moroes_Male_Human_Wing1Intro_02,한여름 밤의 카라잔,모로스,저는 카라잔의 집사인 모로스입니다 메디브 님께서 사라지신 지금 당신의 도움이 필요합니다 탑 꼭대기에 있는 차원문에 들어가 주인님을 구해야 합니다
3024,VO_Moroes_Male_Human_Wing1Win_01,한여름 밤의 카라잔,모로스,대단하시군요 이 정도라면 파티가 시작하기 전에 탑의 최상층에 다다를 수 있을겁니다
3025,VO_Moroes_Male_Human_Wing2Win_01,한여름 밤의 카라잔,모로스,가시죠 저 계단을 오르면 박물관에 도착할겁니다 전시관리인이 오작동하지 않는다면 좋겠건만
3026,VO_Moroes_Male_Human_Wing3Open_02,한여름 밤의 카라잔,모로스,전시관리인이 아제로스의 이국적인 생물들을 전시하고 있는 박물관을 지키고 있습니다 거길 지나면 주인님의 거처에서 차원문을 사용하여 메디브 님을 구할 수 있을겁니다
3027,VO_Moroes_Male_Human_Wing3Win_02,한여름 밤의 카라잔,모로스,최상층에 거의 도착했습니다 서둘러야겠군요 파티가 난투로 바뀔 지경입니다
3028,VO_Moroes_Male_Human_Wing4Intro_01,한여름 밤의 카라잔,모로스,드디어 최상층에 도착했습니다 주인님께서 계신 차원문을 찾아보시죠
3029,VO_Moroes_Male_Human_Wing4Win_01,한여름 밤의 카라잔,모로스,해내셨군요 파티가 제시간에 시작했다니 믿기지가 않습니다 혹시 다음 주에도 오시겠습니까 메디브 님의 생일파티가 있는데 저 혼자는 좀 버거울 것 같군요
3030,VO_Moroes_Male_Human_WolfClaws_01,한여름 밤의 카라잔,모로스,그런 것 같진 않습니다만
3031,VO_Moroes_Male_Human_WolfClaws_03,한여름 밤의 카라잔,모로스,전혀 그런 것 같진 않습니다만
3032,VO_NAX10_01_DEATH_LINE_03,낙스라마스의 저주,패치워크,패치워크에게 무슨 일이
3033,VO_NAX10_01_EMOTE1_04,낙스라마스의 저주,패치워크,놀 시간이야
3034,VO_NAX10_01_EMOTE2_05,낙스라마스의 저주,패치워크,그래 놀자 놀아
3035,VO_NAX10_01_HP_02,낙스라마스의 저주,패치워크,또 놀아줄래
3036,VO_NAX10_01_START_01,낙스라마스의 저주,패치워크,패치워크랑 놀아줘
3037,VO_NAX11_01_CARD_03,낙스라마스의 저주,그라불루스,끈적 끈적
3038,VO_NAX11_01_DEATH_05,낙스라마스의 저주,그라불루스,죽음
3039,VO_NAX11_01_EMOTE_04,낙스라마스의 저주,그라불루스,조용히 해
3040,VO_NAX11_01_HP_02,낙스라마스의 저주,그라불루스,냄새 냄새
3041,VO_NAX11_01_START_01,낙스라마스의 저주,그라불루스,고기 고기
3042,VO_NAX13_01_DEATH_LINE_03,낙스라마스의 저주,타디우스,고맙구나
3043,VO_NAX13_01_EMOTE_04,낙스라마스의 저주,타디우스,죽여버리겠어
3044,VO_NAX13_01_HP_02,낙스라마스의 저주,타디우스,당장 죽어라
3045,VO_NAX13_01_HP_Attack_02,낙스라마스의 저주,타디우스,당장 죽어라
3046,VO_NAX13_01_START_01,낙스라마스의 저주,타디우스,난 복종해야 한다
3047,VO_NAX15_01_BIGGLES_32,낙스라마스의 저주,켈투자드,안돼 저주가 내릴 것이다 침입자 녀석
3048,VO_NAX15_01_DEATH_LINE2_09,낙스라마스의 저주,켈투자드,안돼
3049,VO_NAX15_01_DEATH_LINE_08,낙스라마스의 저주,켈투자드,이걸로 끝이 아니다 아직 영웅 난이도가 있으니
3050,VO_NAX15_01_EMOTE_HELLO_26,낙스라마스의 저주,켈투자드,자신을 죽이려는 자에게 인사를 하다니
3051,VO_NAX15_01_EMOTE_OOPS_29,낙스라마스의 저주,켈투자드,그런 것 같군
3052,VO_NAX15_01_EMOTE_SORRY_01,낙스라마스의 저주,켈투자드,안돼 저주가 내릴 것이다 침입자 녀석
3053,VO_NAX15_01_EMOTE_SORRY_28,낙스라마스의 저주,켈투자드,괜찮다 침입자여 누구나 실수는 하는 법이니까
3054,VO_NAX15_01_EMOTE_THANKS_27,낙스라마스의 저주,켈투자드,별 말씀을
3055,VO_NAX15_01_EMOTE_THREATEN_30,낙스라마스의 저주,켈투자드,무서워라
3056,VO_NAX15_01_EMOTE_WP_25,낙스라마스의 저주,켈투자드,당연하지 난 위대한 켈투자드 님이다
3057,VO_NAX15_01_GLOAT1_33,낙스라마스의 저주,켈투자드,켈투자드의 승리다 방금 들었니 비글스워스 씨
3058,VO_NAX15_01_GLOAT2_34,낙스라마스의 저주,켈투자드,나는 켈 나는 투 내 이름이 뭐다
3059,VO_NAX15_01_GLOAT3_35,낙스라마스의 저주,켈투자드,방금 침입자 처치 퀘스트를 완료했다 그래서 40골드를 얻었지 좋아
3060,VO_NAX15_01_GLOAT4_36,낙스라마스의 저주,켈투자드,승리는 너무 달콤해 마치 밀크쉐이크 아니 초코쉐이크 같지
3061,VO_NAX15_01_GLOAT5_37,낙스라마스의 저주,켈투자드,내 힘은 압도적이다 게다가 난 턴이 끝날 때 끔찍하게 죽지도 않았지
3062,VO_NAX15_01_HP2_05,낙스라마스의 저주,켈투자드,너의 영혼은 이제 내 것이다
3063,VO_NAX15_01_HP3_06,낙스라마스의 저주,켈투자드,빠져나갈 구멍은 없다
3064,VO_NAX15_01_HP_07,낙스라마스의 저주,켈투자드,네놈 뼛속까지 얼려주마
3065,VO_NAX15_01_HURRY_31,낙스라마스의 저주,켈투자드,내 인내심을 시험하는군
3066,VO_NAX15_01_PHASE2_10,낙스라마스의 저주,켈투자드,어리석은 놈 무턱대고 덤비다니
3067,VO_NAX15_01_PHASE2_ALT_11,낙스라마스의 저주,켈투자드,안돼 네 차례는 끝났다 이젠 내 차례야
3068,VO_NAX15_01_RESPOND_ANDUIN_24,낙스라마스의 저주,켈투자드,어리석군 우서가 어떻게 됐는지 기억 못하나
3069,VO_NAX15_01_RESPOND_GARROSH_15,낙스라마스의 저주,켈투자드,그럼 죽어줘야겠어
3070,VO_NAX15_01_RESPOND_GARROSH_ALT_16,낙스라마스의 저주,켈투자드,죽고싶단 말이로군
3071,VO_NAX15_01_RESPOND_GULDAN_22,낙스라마스의 저주,켈투자드,네 영혼이야말로 내꺼야
3072,VO_NAX15_01_RESPOND_JAINA_23,낙스라마스의 저주,켈투자드,어이가 없군 내 죽음의 요새에 멋대로 기어들어온게 누군데
3073,VO_NAX15_01_RESPOND_MALFURION_ALT_21,낙스라마스의 저주,켈투자드,그런데 낙스라마스에서 뭘 하는거냐
3074,VO_NAX15_01_RESPOND_REXXAR_19,낙스라마스의 저주,켈투자드,사냥꾼이 사냥감이 되겠군
3075,VO_NAX15_01_RESPOND_THRALL_17,낙스라마스의 저주,켈투자드,둠해머가 뭐지 먹는건가
3076,VO_NAX15_01_RESPOND_UTHER_14,낙스라마스의 저주,켈투자드,그럼 나는 커다란 하수인과 악랄한 주문으로 싸워주지
3077,VO_NAX15_01_RESPOND_VALEERA_18,낙스라마스의 저주,켈투자드,신경써줘서 고맙군
3078,VO_NAX15_01_START_13,낙스라마스의 저주,켈투자드,드디어 만났군
3079,VO_NAX15_01_SUMMON_ADDS_12,낙스라마스의 저주,켈투자드,나와라 내 하수인들아
3080,VO_NAX1_01_CARD_02,낙스라마스의 저주,아눕레칸,어디 맛좀 볼까
3081,VO_NAX1_01_DEATH_05,낙스라마스의 저주,아눕레칸,어째서 왜
3082,VO_NAX1_01_EMOTE_04,낙스라마스의 저주,아눕레칸,먹을게 말도 하는군
3083,VO_NAX1_01_HP_03,낙스라마스의 저주,아눕레칸,가까이 오라 한입거리들아
3084,VO_NAX1_01_START_01,낙스라마스의 저주,아눕레칸,손님 맞이할 시간이군
3085,VO_NAX2_01_CARD_02,낙스라마스의 저주,팰리나,주인님의 이름으로 처단하라
3086,VO_NAX2_01_CUSTOM_03,낙스라마스의 저주,팰리나,날 실망시키다니
3087,VO_NAX2_01_DEATH_LINE_05,낙스라마스의 저주,팰리나,주인님께서 복수해 주실 것이다
3088,VO_NAX2_01_EMOTE_06,낙스라마스의 저주,팰리나,웃음
3089,VO_NAX2_01_HP_04,낙스라마스의 저주,팰리나,내 앞에 무릎을 꿇어라 벌레들아
3090,VO_NAX2_01_START_01,낙스라마스의 저주,팰리나,내 수행사제들은 목숨바쳐 날 섬기지
3091,VO_NAX2_05_Attack_02,낙스라마스의 저주,숭배자,귀부인이시여
3092,VO_NAX2_05_Death_03,낙스라마스의 저주,숭배자,실패했습니다
3093,VO_NAX2_05_EnterPlay_01,낙스라마스의 저주,숭배자,귀부인께서 나를 보살피신다
3094,VO_NAX4_01_CARD_03,낙스라마스의 저주,역병술사 노스,숨을 거두어라
3095,VO_NAX4_01_DEATH_LINE_04,낙스라마스의 저주,역병술사 노스,죽어서도 주인님을 섬길 것이다
3096,VO_NAX4_01_EMOTE_06,낙스라마스의 저주,역병술사 노스,죽어라 침입자여
3097,VO_NAX4_01_HP_02,낙스라마스의 저주,역병술사 노스,일어나라 병사들이여 다시 일어나 싸워라
3098,VO_NAX4_01_START_01,낙스라마스의 저주,역병술사 노스,아주 탐나는 영혼이군
3099,VO_NAX5_01_CARD_03,낙스라마스의 저주,부정의 헤이건,머릿속을 날려주지
3100,VO_NAX5_01_DEATH_LINE_04,낙스라마스의 저주,부정의 헤이건,아까 좀 씻을걸
3101,VO_NAX5_01_EMOTE_05,낙스라마스의 저주,부정의 헤이건,헛소리는 집어치워
3102,VO_NAX5_01_HP_02,낙스라마스의 저주,부정의 헤이건,춤춰라 바보들아
3103,VO_NAX5_01_START_01,낙스라마스의 저주,부정의 헤이건,여기가 안전할 줄 알았나
3104,VO_NAX6_01_CARD_03,낙스라마스의 저주,로데브,끝이 다가온다
3105,VO_NAX6_01_CARD_Attack_03,낙스라마스의 저주,로데브,끝이 다가온다
3106,VO_NAX6_01_DEATH_06,낙스라마스의 저주,로데브,죽음
3107,VO_NAX6_01_EMOTE_05,낙스라마스의 저주,로데브,숨을 낭비하는군
3108,VO_NAX6_01_HP_02,낙스라마스의 저주,로데브,넌 이제 내 것이다
3109,VO_NAX6_01_START_01,낙스라마스의 저주,로데브,네가 보인다
3110,VO_NAX6_01_START_Play_01,낙스라마스의 저주,로데브,네가 보인다
3111,VO_NAX7_01_CARD_03,낙스라마스의 저주,훈련교관 라주비어스,여긴 뭐하러 온거냐
3112,VO_NAX7_01_DEATH_LINE_04,낙스라마스의 저주,훈련교관 라주비어스,명예로운 죽음
3113,VO_NAX7_01_EMOTE_05,낙스라마스의 저주,훈련교관 라주비어스,후끈 달아오르는군
3114,VO_NAX7_01_HP_02,낙스라마스의 저주,훈련교관 라주비어스,기합
3115,VO_NAX7_01_START_01,낙스라마스의 저주,훈련교관 라주비어스,안돼 내 수습생 돌려줘
3116,VO_NAX7_02_Attack_01,낙스라마스의 저주,훈련교관 라주비어스,싸울 수가 없어
3117,VO_NAX7_02_Death_02,낙스라마스의 저주,훈련교관 라주비어스,죽음
3118,VO_NAX8_01_CARD_02,낙스라마스의 저주,영혼착취자 고딕,내 하수인들을 마음껏 처치해 그들의 영혼이 널 찾아갈테니
3119,VO_NAX8_01_CUSTOM2_04,낙스라마스의 저주,영혼착취자 고딕,망자가 돌아왔다
3120,VO_NAX8_01_CUSTOM_03,낙스라마스의 저주,영혼착취자 고딕,어리석은 놈 나는 영혼의 착취자다
3121,VO_NAX8_01_DEATH_LINE_05,낙스라마스의 저주,영혼착취자 고딕,내가 죽는구나
3122,VO_NAX8_01_EMOTE1_06,낙스라마스의 저주,영혼착취자 고딕,어리석은 것들 스스로 죽음을 자초하다니
3123,VO_NAX8_01_EMOTE2_07,낙스라마스의 저주,영혼착취자 고딕,감히 넘보지도 못할 힘을 무시하느냐
3124,VO_NAX8_01_EMOTE3_08,낙스라마스의 저주,영혼착취자 고딕,그래도 가까스로 이 고딕 님의 영역까지 침범했구나
3125,VO_NAX8_01_EMOTE4_09,낙스라마스의 저주,영혼착취자 고딕,이제 나갈 방법은 단 하나 뿐
3126,VO_NAX8_01_EMOTE5_10,낙스라마스의 저주,영혼착취자 고딕,게임 메뉴에서 항복을 선택해라
3127,VO_NAX8_01_START_01,낙스라마스의 저주,영혼착취자 고딕,내 하수인들은 죽지 않는다
3128,VO_NAX8_03_Attack_02,낙스라마스의 저주,무자비한 수련생,어떻게 안돼
3129,VO_NAX8_03_Death_03,낙스라마스의 저주,무자비한 수련생,웃음
3130,VO_NAX8_03_EnterPlay_01,낙스라마스의 저주,무자비한 수련생,여기까지다
3131,VO_NAX8_03t_Attack_02,낙스라마스의 저주,유령 수련생,어떻게 안돼
3132,VO_NAX8_03t_Death_03,낙스라마스의 저주,유령 수련생,웃음
3133,VO_NAX8_03t_EnterPlay_01,낙스라마스의 저주,유령 수련생,여기까지다
3134,VO_NAX8_042t_EnterPlay_01,낙스라마스의 저주,유령 전사,난 다시 돌아온다
3135,VO_NAX8_04_Attack_02,낙스라마스의 저주,무자비한 전사,거부할 수 없어
3136,VO_NAX8_04_Death_03,낙스라마스의 저주,무자비한 전사,웃음
3137,VO_NAX8_04_EnterPlay_01,낙스라마스의 저주,무자비한 전사,난 다시 돌아온다
3138,VO_NAX8_04t_Attack_02,낙스라마스의 저주,유령 전사,거부할 수 없어
3139,VO_NAX8_04t_Death_03,낙스라마스의 저주,유령 전사,웃음
3140,VO_NAX8_05_Attack_02,낙스라마스의 저주,무자비한 죽음의 기병,안돼
3141,VO_NAX8_05_Death_03,낙스라마스의 저주,무자비한 죽음의 기병,웃음
3142,VO_NAX8_05_EnterPlay_01,낙스라마스의 저주,무자비한 죽음의 기병,진격 앞으로
3143,VO_NAX8_05t_Attack_02,낙스라마스의 저주,유령 기병,안돼
3144,VO_NAX8_05t_Death_03,낙스라마스의 저주,유령 기병,웃음
3145,VO_NAX8_05t_EnterPlay_01,낙스라마스의 저주,유령 기병,진격 앞으로
3146,VO_NAX9_01_CUSTOM_02,낙스라마스의 저주,남작 리븐데어,잡담은 그만 어서 덤벼 보아라
3147,VO_NAX9_01_DEATH_05,낙스라마스의 저주,남작 리븐데어,죽음
3148,VO_NAX9_01_DEATH_LINE_03,낙스라마스의 저주,남작 리븐데어,안돼 시간이 더 필요해
3149,VO_NAX9_01_EMOTE_04,낙스라마스의 저주,남작 리븐데어,죽고 싶나
3150,VO_NAX9_01_START_01,낙스라마스의 저주,남작 리븐데어,뼈를 가루로 만들어주마
3151,VO_NAX9_02_Attack_02,낙스라마스의 저주,젤리에크 경,불가능해
3152,VO_NAX9_02_CUSTOM_01,낙스라마스의 저주,젤리에크 경,침입자여 더 늦기 전에 돌아가라
3153,VO_NAX9_02_Death_03,낙스라마스의 저주,젤리에크 경,이것이 네 운명이다
3154,VO_NAX9_03_Attack_02,낙스라마스의 저주,여군주 블라미우스,뭐
3155,VO_NAX9_03_CUSTOM_01,낙스라마스의 저주,여군주 블라미우스,오 잴리워크 좀 더 즐겨야하지 않겠어
3156,VO_NAX9_03_Death_03,낙스라마스의 저주,여군주 블라미우스,졌다
3157,VO_NAX9_04_Attack_02,낙스라마스의 저주,영주 코스아즈,어떻게
3158,VO_NAX9_04_CUSTOM_01,낙스라마스의 저주,영주 코스아즈,덤벼라 징징아
3159,VO_NAX9_04_Death_03,낙스라마스의 저주,영주 코스아즈,이 무슨 개떡 같은 일이
3160,VO_NAXM_001_Attack_02,낙스라마스의 저주,해골 기사,어리석은 것
3161,VO_NAXM_001_Death_03,낙스라마스의 저주,해골 기사,죽음
3162,VO_NAXM_001_EnterPlay_01,낙스라마스의 저주,해골 기사,죽어서 나와 함께 하라
3163,VO_Nazra_Female_Orc_FinalNazraChogall_02,한여름 밤의 카라잔,나즈라 와일드액스,황혼의 망치단이라고 여기에
3164,VO_Nazra_Female_Orc_FinalNazraDeath_03,한여름 밤의 카라잔,나즈라 와일드액스,죽음
3165,VO_Nazra_Female_Orc_FinalNazraEmoteResponse_01,한여름 밤의 카라잔,나즈라 와일드액스,나즈라가 널 부술거다
3166,VO_Nazra_Female_Orc_FinalNazraGrom_01,한여름 밤의 카라잔,나즈라 와일드액스,그롬마쉬 님 정말 오랜만이군요
3167,VO_Nazra_Female_Orc_FinalNazraHeroPower_01,한여름 밤의 카라잔,나즈라 와일드액스,나즈라가 이 초라한 세계를 지배할 것이다
3168,VO_Nazra_Female_Orc_FInalStartSequence_01,한여름 밤의 카라잔,나즈라 와일드액스,호드의 힘 앞에 몸서리쳐라
3169,VO_NEFARIAN_ATRAMEDES_75,검은바위 산,네파리안,아트라메데스는 눈이 보이지 않지만 겁에 질린 네놈의 소리를 들을 수 있지
3170,VO_NEFARIAN_ATRAMEDES_DEATH_76,검은바위 산,네파리안,눈 먼 용을 죽이다니 부끄러운 줄 알아라
3171,VO_NEFARIAN_BARON_GEDDON_39,검은바위 산,네파리안,남작 게돈이 우리의 길을 막는군 처리해라 나의 종이여
3172,VO_NEFARIAN_BARON_GEDDON_DEAD_40,검은바위 산,네파리안,그래 이제 머지 않았다
3173,VO_NEFARIAN_CHROMAGGUS1_59,검은바위 산,네파리안,머리도 두 개나 달렸지 이 얼마나 멋진 육체인가
3174,VO_NEFARIAN_CHROMAGGUS2_60,검은바위 산,네파리안,나는 크로마구스에게 모든 용군단의 정수를 주입했다 놈은 완벽하다
3175,VO_NEFARIAN_CHROMAGGUS3_61,검은바위 산,네파리안,잘했다 크로마구스
3176,VO_NEFARIAN_CHROMAGGUS4_62,검은바위 산,네파리안,카드가 좀 넘치는 것 같군
3177,VO_NEFARIAN_CHROMAGGUS_DEAD_63,검은바위 산,네파리안,사실 크로마구스는 나의 가장 하찮은 피조물이었다 우쭐할 것 없다 모험가여
3178,VO_NEFARIAN_CHROMAGGUS_INTRO_58,검은바위 산,네파리안,크로마구스는 나의 가장 위대한 피조물이다
3179,VO_NEFARIAN_COREN_27,검은바위 산,네파리안,검은무쇠 드워프는 라그나로스의 노예들이지 불의 군주를 만나려면 놈들을 꺾어야 한다
3180,VO_NEFARIAN_COREN_DEAD_28,검은바위 산,네파리안,험상궂은 주정뱅이 술집이라니 천박하군
3181,VO_NEFARIAN_DESCENT_OPEN_67,검은바위 산,네파리안,검은바위의 화염 속에서 난 다시 태어났노라 누구도 날 막을 순 없다
3182,VO_NEFARIAN_DRAKKISATH1_49,검은바위 산,네파리안,이봐 가서 등급전이나 하는게 어떤가 모험 모드는 이제 끝났다
3183,VO_NEFARIAN_DRAKKISATH_47,검은바위 산,네파리안,나가는 방법을 모르느냐 화면 밑에 뒤로 라는 단추를 누르거라
3184,VO_NEFARIAN_DRAKKISATH_DEAD_50,검은바위 산,네파리안,슬슬 짜증이 나려고 하는군
3185,VO_NEFARIAN_DRAKKISATH_RESPOND_48,검은바위 산,네파리안,그래 그자다 모험가여 여긴 네가 올 곳이 아니라고 말하지 않았느냐
3186,VO_NEFARIAN_GARR2_35,검은바위 산,네파리안,이젠 한낱 돌멩이로 널 막으려 하는군
3187,VO_NEFARIAN_GARR3_36,검은바위 산,네파리안,벌써 지친건 아닐테지 정령왕 하나를 상대할 여력은 남겨놓거라
3188,VO_NEFARIAN_GARR4_37,검은바위 산,네파리안,솔직히 말해서 네가 고생하는 것을 보는 것도 지루하진 않군
3189,VO_NEFARIAN_GARR_DEAD1_38,검은바위 산,네파리안,가르의 잔해로 라그나로스의 용암 웅덩이에 물수제비라도 뜨는게 어떠냐 분명 그가 좋아할 것이다
3190,VO_NEFARIAN_GARR_INTRO_34,검은바위 산,네파리안,가르는 라그나로스의 부관이지 이제 거의 다 왔구나 모험가여
3191,VO_NEFARIAN_GRIMSTONE_29,검은바위 산,네파리안,검은무쇠 투기장이라고 네 실력을 시험할 좋은 기회로군 필멸자
3192,VO_NEFARIAN_GRIMSTONE_DEAD1_30,검은바위 산,네파리안,이제 곧 라그나로스를 여기서 쫓아낼 수 있겠군
